osm_id,building,addr_full,name_ne,healthcare_speciality,source,addr_city,healthcare,capacity_persons,operator_type,name,amenity,longitude,latitude,geom_type
"6011508785",,,,,,,,,,,dentist,85.346459,27.721513,POINT
"4757257422",,,,,,,,,,,pharmacy,85.3461251,27.7214983,POINT
"4756396723",,,,,,,,,,,dentist,85.3461265,27.7215755,POINT
"9528661719",,,,,,,,,,Nikisha Pharmacy,pharmacy,85.3464384,27.7186295,POINT
"6309931164",,,,,,,,,,Medi Plus Pharmacy,pharmacy,85.3464834,27.7186619,POINT
"6309931163",,,,,,,,,,Maa Durga Pharmacy,pharmacy,85.3464726,27.7186927,POINT
"9528662122",,,,,,,,,,Ves pharma,pharmacy,85.3464951,27.7183556,POINT
"3074566725",,,,,,,,,,Medi Noor Pharmacy,pharmacy,85.3465601,27.7183162,POINT
"2091833581",,,,,,,,,,Bindu Pharma,pharmacy,85.3367462,27.718785,POINT
"1962290904",,,,,,,,,,Kabhreli Medical Hall,pharmacy,85.338381,27.7216188,POINT
"2088458826",,,,,,,pharmacy,,,OK Pharma,pharmacy,85.3357126,27.7216131,POINT
"4537066893",,,,,,,pharmacy,,,,pharmacy,85.3619323,27.7205197,POINT
"9528662617",,,,,,,,,,Tricity dental clinic,dentist,85.3464891,27.718257,POINT
"9526113224",,,,,,,,,,Shyarwa Pharmacy,pharmacy,85.3486228,27.7182603,POINT
"4759439331",,,,,,,,,,,pharmacy,85.3421944,27.717577,POINT
"9401668323",,,,,,,,,,,clinic,85.3433515,27.715318,POINT
"3074567416",,,,,,,,,,Charu Medical Store,pharmacy,85.3455466,27.7168578,POINT
"9528661122",,,बुद्ध दन्त अस्पताल,,,,,,,बुद्ध दन्त अस्पताल,dentist,85.3465156,27.7180664,POINT
"3074585332",,,,,,,,,,,hospital,85.3475795,27.7174587,POINT
"2687382641",,,,,,,,,,,clinic,85.3473707,27.717371,POINT
"9528662619",,,,,,,,,,Omkar Dental home,dentist,85.346268,27.7173785,POINT
"3074564881",,,,,,,,,,Children's Diagnosis Center,clinic,85.3461805,27.7169467,POINT
"2687380950",,,,,,,,,,,pharmacy,85.3482129,27.7172666,POINT
"9401668330",,,,,,,,,,,pharmacy,85.3487191,27.7169135,POINT
"9401668331",,,,,,,,,,,dentist,85.3493728,27.7172433,POINT
"2090735370",,,,,,,,,,Flowrence Medical,pharmacy,85.335525,27.7163576,POINT
"4563794089",,,,,,,,,,,clinic,85.3438776,27.6584414,POINT
"10121424320",,,,,,,,,,Srijanshil Healthcare Daigonostic Center Pvt.Ltd,clinic,85.3437988,27.6787377,POINT
"10121424348",,,,,,,,,,Skolan Pharmacy,pharmacy,85.3417467,27.6785592,POINT
"9967126985",,,एड्भान्स ओरल डेन्टल अस्पताल,,,,,,,एड्भान्स ओरल डेन्टल अस्पताल,hospital,85.347324,27.6778355,POINT
"9969345719",,,,,,,,,,Aayurved Upachar Center,clinic,85.3487765,27.6779707,POINT
"9967126937",,,,,,,,,,Sagotteri Dental Care,dentist,85.3483656,27.6785236,POINT
"9967126942",,,,,,,,,,Pramod Pharma,pharmacy,85.3482545,27.6784423,POINT
"1927427274",,,,,,,,,,Kalika Polyclinic and Dental Care Center,clinic,85.3482306,27.678437,POINT
"9103528317",,,,,,,,,,,pharmacy,85.339603,27.6793237,POINT
"4748269321",,,स्वाकोन अन्तराष्ट्रिय अस्पताल प्रा. लि.,,,,hospital,,,स्वाकोन इन्टरनेशनल अस्पताल प्रा. लि.,hospital,85.3364085,27.7042102,POINT
"5715696859",,,सुरुची होम केयर,,,,hospital,,,सुरुची होम केयर,hospital,85.3377249,27.6937636,POINT
"10121408460",,,,,,,,,,Radhe Dental Care,dentist,85.3398525,27.679738,POINT
"5913901156",,,,,,,,,,Ganga Heart Clinic,clinic,85.3375255,27.6959436,POINT
"10016451833",,,,,,,yes,,,Aadharbhut Swasthya Kendra,,85.3382231,27.7497844,POINT
"8109802122",,,करुणा अस्पताल,,,,,,,करुणा अस्पताल,hospital,85.3624523,27.7512928,POINT
"7312002685",,,,,,,,,,,pharmacy,85.3479067,27.7472062,POINT
"5973756582",,,,,,,,,,Kathmandu Fertility Centre,clinic,85.3400674,27.7431176,POINT
"5367652208",,,,,,Kathmandu,,,,Marshield pharmacy,pharmacy,85.3355051,27.6887611,POINT
"8320983717",,,,,,,,,,,pharmacy,85.3330104,27.6866133,POINT
"6112628117",,,,,,,,,,,pharmacy,85.3350404,27.6874604,POINT
"9704578097",,,,,,,pharmacy,,,,pharmacy,85.2495276,27.6835346,POINT
"9627135231",,,,,,Chandragiri,hospital,,,Sahari Swasthya Kendra,hospital,85.2392771,27.6860977,POINT
"9627135238",,,,,,Chandragiri,pharmacy,,,ADIBI pharmacy,pharmacy,85.2349293,27.6825324,POINT
"2352517834",,,ललितपुर दन्त सेवा केन्द्र,,OpenDRI survey,,,,private,ललितपुर दन्त सेवा केन्द्र,dentist,85.3186079,27.6834189,POINT
"5098459622",,,नेत्रधाम,,,,,,,नेत्रधाम,clinic,85.3164416,27.6881696,POINT
"5473226423",,,चुना फार्मेसी,,,,,,,चुना फार्मेसी,pharmacy,85.3162689,27.6859038,POINT
"9899589552",,,,,,,physiotherapist,,,MBS Transformer,,85.3153979,27.6825356,POINT
"1966285109",,,,,,,,,,,pharmacy,85.3090932,27.6901962,POINT
"4513769592",,,,,,,,,,,clinic,85.4597732,27.6538088,POINT
"10230034895",,,,,,,,,,Sanga Medical Center,pharmacy,85.4798419,27.6415501,POINT
"10230034896",,,,,,,,,,Ram Medical Hall,pharmacy,85.4798353,27.6415535,POINT
"10230034899",,,,,,,,,,Ram Medical Hall,pharmacy,85.4798376,27.6414766,POINT
"10110405731",,,,,,,,,,Manab Sewa Medical Center,pharmacy,85.3882983,27.6870053,POINT
"7777664697",,,,,,,pharmacy,,,,pharmacy,85.364618,27.679554,POINT
"10064065183",,,,,,,laboratory,,,Nagadesh Baby Care Center,,85.3837433,27.6856518,POINT
"10050539751",,,,,,,,,,swarnim drug house,pharmacy,85.3854713,27.6899753,POINT
"10048819945",,,,,,,,,,Zenith Pharmacy,pharmacy,85.3664544,27.6850951,POINT
"4360794992",,,,,,Madhyapur Thimi Municipality,pharmacy,,,Hit Medical,pharmacy,85.3879828,27.6829493,POINT
"2293467391",,,,,OpenDRI survey,,,,private,Jana Varosa Poly Clinic,clinic,85.3639614,27.7288844,POINT
"10236691409",,,,,,,,,,,clinic,85.3680654,27.7267696,POINT
"5981559534",,,,,,,,,,Sajedhari medical shop,pharmacy,85.359014,27.728438,POINT
"11164227605",,,,,,,,,,राम डेण्टल क्लिनिक,dentist,85.2838422,27.7153049,POINT
"1741695868",,,स्वयम्भू सामुदायिक स्वास्थ्य क्लिनिक,,survey,,,,,स्वयम्भू सामुदायिक स्वास्थ्य क्लिनिक,clinic,85.2954603,27.7110872,POINT
"2400031583",,,कल्याण डेंटल,,OpenDRI survey,,,,private,कल्याण डेंटल,dentist,85.2839485,27.71573,POINT
"2400031584",,,स्वयाम्भु डेंटल,,OpenDRI survey,,,,private,स्वयाम्भु डेंटल,dentist,85.2841015,27.7156934,POINT
"4821785422",,,हिमालय शेर्पा हर्ब्स क्लिनिक र सोरिग मास्स्गे,,,,,,,हिमालय शेर्पा हर्ब्स क्लिनिक र सोरिग मास्स्गे,doctors,85.282726,27.7144592,POINT
"9526801823",,,एकर डन्टल क्लिनिक,,,,dentist,,,एकर डन्टल क्लिनिक,dentist,85.2959677,27.7116985,POINT
"9526863470",,,एसपी फार्मा,,,,pharmacy,,,एसपी फार्मा,pharmacy,85.2930509,27.7137079,POINT
"11158532305",,,,,,,,,,,dentist,85.3252552,27.6583767,POINT
"6052324066",,,अल्का पोलिक्लिनिक,,,,clinic,,,अल्का पोलिक्लिनिक,clinic,85.3257053,27.6574855,POINT
"10758038828",,,मारिया स्टोप्स सेन्टर-सटडोबाटो,"abortion;family_planning;contraception",,,clinic,,ngo,मारिया स्टोप्स सेन्टर-सटडोबाटो,clinic,85.3259253,27.6598874,POINT
"4485168109",,,,,,,,,,,pharmacy,85.3029724,27.6277706,POINT
"3134632750",,,,,,,clinic,,,Subheta Clinic,clinic,85.3056266,27.654596,POINT
"5205526823",,,,,,,,,,,pharmacy,85.3194338,27.654411,POINT
"3134624430",,,,,,,,,,diyas pharmacy,pharmacy,85.3046369,27.6527286,POINT
"10121362100",,,,,,,,,,Janata Polyclinic,clinic,85.3492788,27.6798396,POINT
"10121362103",,,,,,,,,,Rinesh Pharma,pharmacy,85.3492672,27.6798987,POINT
"10121388520",,,,,,,alternative,,,Lochan Jyotish Tatha Bastu Sewa,,85.3492435,27.6805502,POINT
"10121388522",,,,,,,,,,Subha Sudha Dental,dentist,85.349242,27.6805722,POINT
"10121388525",,,,,,,,,,Koteshwor Diagonostic Center Pvt Ltd,clinic,85.3492369,27.6806026,POINT
"10121388526",,,,,,,,,,Aasthanga Ayurved Hospital and Research Center Pvt.Ltd,clinic,85.3492325,27.6806147,POINT
"10121408427",,,,,,,,,,Ronav Medical Hall,pharmacy,85.3421687,27.6802557,POINT
"10121408443",,,,,,,alternative,,,Palpali Jyotish Sewa Kendra,,85.3424156,27.6810898,POINT
"10121408478",,,,,,,,,,Homiyopythic Sagarmatha Clinic,clinic,85.3421041,27.6798304,POINT
"10121408483",,,,,,,,,,Aausdhi Pasal,pharmacy,85.3417714,27.6791328,POINT
"10121424564",,,,,,,,,,Sukarma Medical Hall,pharmacy,85.3472469,27.6807418,POINT
"10121424629",,,,,,,alternative,,,Lochan Jyotish Tatha Bastu Sewa,,85.3492652,27.6805051,POINT
"1923848934",,,,,,,,,,Save the Life Community Polyclinic and Research Center,clinic,85.3443015,27.6812511,POINT
"4589163989",,,,,,,,,,,pharmacy,85.3493305,27.6805137,POINT
"1989508692",,,,,,,,,,Sathi Pharmacy,pharmacy,85.34582,27.6806548,POINT
"1923848930",,,,,,,,,,Nepal German Dental Hospital,dentist,85.344298,27.6812146,POINT
"4367705591",,,,,,,,,,,hospital,85.1457841,27.9015088,POINT
"9213713419",,,समाज डेन्टल,dental_oral_maxillo_facial_surgery,,Kathmandu,hospital,,private,समाज डेन्टल,hospital,85.3369386,27.6910912,POINT
"10147414044",,,,,,,,,,Mahadevsthan Pharmacy,pharmacy,85.3401775,27.681086,POINT
"10147414054",,,,,,,,,,Balkrishna Pharmacy,pharmacy,85.3395754,27.6799418,POINT
"10147414080",,,,,,,,,,Aasha Pharmacy And Clinic Pvt.Ltd,pharmacy,85.3405413,27.6813754,POINT
"10121424498",,,,,,,alternative,,,Palchowki Maii joytish Tatha Bastu Sewa,,85.3404479,27.6817096,POINT
"10121400950",,,,,,,,,,Aavya Dental House,dentist,85.339681,27.6791705,POINT
"10121408457",,,,,,,,,,Sahara Polyclinic and Daigonostic Center Pvt.Ltd,pharmacy,85.3399363,27.6798222,POINT
"6105626019",,,,,,,,,,,dentist,85.3373451,27.6909051,POINT
"10993944444",,,,,,,,,,Parisharm Pharmacy,pharmacy,85.3810584,27.7073419,POINT
"10050423448",,,एनआरएन स्वास्थ्य सेवा प्रा. लि.,,,,hospital,,,एनआरएन स्वास्थ्य सेवा प्रा. लि.,hospital,85.3826788,27.6898674,POINT
"10147752656",,,,,,,,,,Bhaktapur Center,clinic,85.4067761,27.6720198,POINT
"10053065304",,,,,,,,,,Alfa Dental Home,dentist,85.407283,27.6781553,POINT
"10654444406",,,,,,,,,,,clinic,85.4066825,27.6656889,POINT
"8080174160",,,,,,,hospice,,,Gundu Health Post,,85.4091049,27.6477944,POINT
"4956102516",,,,,,,,,,Abiskar Pharmacy,pharmacy,85.4047684,27.7263986,POINT
"9790105080",,,डाबर आधारभूत स्वास्थ्य केन्द्र,,,,,,,डाबर आधारभूत स्वास्थ्य केन्द्र,clinic,82.6080751,27.9656204,POINT
"9790105077",,,बंगलाचुली अस्पताल,,,,,,,बंगलाचुली अस्पताल,hospital,82.6274004,28.0073265,POINT
"9796880488",,,,,,,,,,आधारभुत स्वास्थ्य केन्द्र शिनपा -१२ रजिया,hospital,83.0686798,27.8171616,POINT
"9796880496",,,,,,,,,,भेडामारा उप स्वास्थ चौकी,hospital,83.0703354,27.8376789,POINT
"6388053385",,,केयर प्लस,,,,,,,Care Plus Pharmacy,pharmacy,85.3029768,27.7553427,POINT
"10035798496",,,,,,,yes,,,Curex Diagnostic Center (Pvt.) Ltd.,,85.3237951,27.737713,POINT
"10035798500",,,,,,,yes,,,Sikhar Public Polyclinic Pvt. Ltd.,,85.3251011,27.7384043,POINT
"10035798505",,,,,,,yes,,,H. One Life Care Center Pvt. Ltd.,,85.3256205,27.7387457,POINT
"10017278876",,,,,,,clinic,,,Sarbottam medical centre,clinic,85.3289807,27.7407602,POINT
"5232774331",,,,,,,doctor,,,,doctors,85.3299424,27.7367381,POINT
"2077234130",,,,,,,,,,Sahara Pharmacy,pharmacy,85.3261021,27.7372552,POINT
"5245758421",,,,,,,,,,,pharmacy,85.3370198,27.7397761,POINT
"1918582154",,,,,,,,,,Dental Practice,dentist,85.3355846,27.7389961,POINT
"10007016634",,,,,,"bhatkekopul,Tokha,kathmandu",clinic,,,Aashirbad Dental clinic,clinic,85.319066,27.7622426,POINT
"6268971385",,,निर्माता आइभीएफ नेपाल प्रा.लि.,fertility,,,clinic,,,निर्माता आइभीएफ नेपाल प्रा.लि.,clinic,85.3237599,27.6592901,POINT
"9956502739",,,,,,,,,,,pharmacy,85.3266111,27.6708938,POINT
"4987782628",,,,,,,,,,GPP Mankind Pharmacy,pharmacy,85.3216887,27.6686631,POINT
"1496626794",,,,,,,,,,,pharmacy,85.3062275,27.668194,POINT
"2684764544",,,,,,,,,,,pharmacy,85.3137995,27.6668409,POINT
"2352485019",,,,,OpenDRI survey,,,,private,Lalitpur Poly Clinic,clinic,85.3240926,27.666544,POINT
"10052781402",,,,,,,,,,The Dental City Hospital,dentist,85.391466,27.6742717,POINT
"10052781401",,,,,,,,,,TDC Skin & Hair Clinic,clinic,85.3914593,27.6742954,POINT
"10048565003",,,,,,,,,,Ranjita Pharmacy,pharmacy,85.3660306,27.6870296,POINT
"9614642371",,,भाइ स्वास्थ्य सेवा तथा निदान केन्द्र,general,,Anantalingeshwar,hospital,,,ब्रोदर हेल्थ केयर एण्ड डाइग्नोस्टिक सेन्टर,hospital,85.3855616,27.6697309,POINT
"10004786521",,,प्रेरणा दयाग्नोस्टिक एण्ड डेन्टल क्लिनिक प्रा. लि,,,,,,,प्रेरणा दयाग्नोस्टिक एण्ड डेन्टल क्लिनिक प्रा. लि,dentist,85.3517057,27.6710672,POINT
"9611991113",,,अव्युदय स्वास्थ्य सेवा केन्द्र,general,,Anantalingeshwor,hospital,,,अव्युदय स्वास्थ्य सेवा केन्द्र,hospital,85.3698829,27.661574,POINT
"10053627621",,,,,,,,,,Brothers Health Care Centre,pharmacy,85.385832,27.6696752,POINT
"9999295219",,,,,,,,,,Serve Med Pharmacy,pharmacy,85.3531994,27.6688199,POINT
"9999414288",,,,,,,,,,Rashmi Medical Hall,clinic,85.3548218,27.6701025,POINT
"3130715603",,,,,,,,,,Sddhipur pharmacy,pharmacy,85.3556101,27.6505808,POINT
"1875076524",,,,,,,,,,,pharmacy,85.1937366,27.8662462,POINT
"7074474787",,,,,,,,,,,pharmacy,83.5457133,27.8685523,POINT
"10081035118",,,,,,,,,,,clinic,85.3843434,27.6758869,POINT
"10148831436",,,,,,,,,,Thimi Free Clinic,pharmacy,85.3855732,27.6768839,POINT
"10068876006",,,,,,,,,,Balkumari Health Centre,clinic,85.3856456,27.6766072,POINT
"11331070169",,,,,,,,,,,hospital,85.3851812,27.6759697,POINT
"10059238694",,,,,,,,,,Raj Pharma,pharmacy,85.3897072,27.6826291,POINT
"10110630360",,,,,,,,,,Bahakha Pharmacy and Dental Optical,clinic,85.3894912,27.6828037,POINT
"10110630361",,,,,,,,,,Thimi Health City,clinic,85.3891412,27.6828874,POINT
"5966565996",,,वेलनेस हस्पिटल प्रा. लि.,,,,,,,वेलनेस हस्पिटल प्रा. लि.,hospital,85.3378586,27.7424351,POINT
"10016451848",,,इशान बाल तथा महिला अस्पताल,,,,hospital,,,इशान बाल तथा महिला अस्पताल,hospital,85.3369164,27.7481329,POINT
"10017285435",,,,,,,yes,,,Kanishk Health Care Center,,85.3377308,27.749961,POINT
"8383066520",,,,,,,,,,,pharmacy,85.3455988,27.750093,POINT
"7311994187",,,,,,,,,,,pharmacy,85.3456766,27.7508793,POINT
"1497172311",,,सैनिक अस्पताल,,,,,,,सैनिक अस्पताल,hospital,85.2913209,27.7114391,POINT
"4795380223",,,पेडिअट्रिक्स,,,,hospital,,,पेडिअट्रिक्स,hospital,85.3306265,27.7365875,POINT
"9528673418",,,,,,,,,,Swochanda pharmacy,pharmacy,85.3458125,27.7202161,POINT
"1960043912",,,,,,,,,,Durga Bhawani Polyclinic,clinic,85.3398665,27.7241141,POINT
"4765975522",,,,,,,pharmacy,,,,pharmacy,85.3397986,27.7248848,POINT
"2248198014",,,,,OpenDRI survey,,,,private,Prime Health Care Center,clinic,85.345633,27.7209103,POINT
"4787732763",,,,,,,,,,,clinic,85.3479678,27.7366756,POINT
"6066400161",,,,,,,dentist,,,Himal Dental Hospital,dentist,85.3439399,27.7250042,POINT
"4764302321",,,,,,,,,,Su-Pratiksha Medical Store,pharmacy,85.3449811,27.7326017,POINT
"6212383987",,,महेन्द्र नारायण निधि मेमोरियल अस्पताल,,,,hospital,,,महेन्द्र नारायण निधि मेमोरियल अस्पताल,hospital,85.3253255,27.7375473,POINT
"2002392571",,,ओजास्वी पोलिक्लिनिक,,,,,,,ओजास्वी पोलिक्लिनिक,clinic,85.3184564,27.7354881,POINT
"10035511135",,,सर्वश्रेष्ठ दन्त क्लिनिक,,,,dentist,,,सर्वश्रेष्ठ दन्त क्लिनिक,dentist,85.3187623,27.7354502,POINT
"10034114462",,,,abortion,,,clinic,,,,clinic,85.3131321,27.7351675,POINT
"10035646705",,,,,,,yes,,,Right Medical Center Pvt. Ltd.,,85.3160379,27.7353088,POINT
"10036515882",,,,,,,pharmacy,,,Sedrina Medical hall,pharmacy,85.3108552,27.7350659,POINT
"10036515894",,,,,,,pharmacy,,,Siddhartha Pharmacy,pharmacy,85.310274,27.7350957,POINT
"10033276185",,,,,,,,,,,pharmacy,85.3079923,27.7365711,POINT
"10010484031",,,,,,,yes,,,Syrup Health Care Pvt Ltd,,85.3228522,27.7369944,POINT
"10010484034",,,,,,,pharmacy,,,Green City Pharmacy,pharmacy,85.3229082,27.7370114,POINT
"1967824831",,,,,,,clinic,,,United Medical Center,clinic,85.3178922,27.7213523,POINT
"2074297795",,,,,,,,,,New Amar Medical Hall,pharmacy,85.3265009,27.7208481,POINT
"2002392576",,,,,,,,,,Samaz Dental Care,dentist,85.314647,27.7345892,POINT
"1967824803",,,,,,,,,,Hira Med Pharma,pharmacy,85.3134657,27.7228749,POINT
"1967824819",,,,,,,,,,Samakhusi Community Clinic,clinic,85.3137911,27.7245404,POINT
"9800552914",,,,,,,,,,कर्महवा स्वास्थ्य चौकी,clinic,83.2854793,27.564008,POINT
"9800566217",,,,,,,,,,किष्णा अाधारभुत स्वास्थ्य सेवा केन्द्र,clinic,83.2671437,27.5573281,POINT
"9685438531",,,,,,,pharmacy,,,,pharmacy,83.4734894,27.6006157,POINT
"9685438544",,,,,,,pharmacy,,,Bibek medical,pharmacy,83.4735988,27.6008709,POINT
"9686246621",,,,,,,pharmacy,,,,pharmacy,83.4735377,27.6004963,POINT
"9685433204",,,,,,,laboratory,,,,,83.4735142,27.6009247,POINT
"10013199480",,,नेपाल अाखा अस्पताल,,,,hospital,,,नेपाल अाखा अस्पताल,hospital,85.3301942,27.7687021,POINT
"5151525522",,,,,,,clinic,,,,clinic,85.3272007,27.7983383,POINT
"10013199476",,,,,,,yes,,,Nhu Ja: Oxygen Bank,,85.3300611,27.7690307,POINT
"10027674669",,,,,,,,,,Tokha Healthcare and diagostic centre,clinic,85.3305105,27.7668234,POINT
"10023542535",,,,,,,yes,,,Chandeswori Health Care,,85.3391709,27.7767987,POINT
"10013529254",,,,,,,yes,,,Nishulka Swasthya Shibir,,85.3412328,27.7759006,POINT
"10013278181",,,,,,,yes,,,Tokha Chandeshwori Emergency Dignostic Center,,85.3303718,27.7684689,POINT
"6313774787",,,,,,Kathmandu,pharmacy,,,Naraynathan Pharmacy,pharmacy,85.3608456,27.7780444,POINT
"9526708513",,,,,,,vaccination_centre,,,,,83.2738095,27.6959861,POINT
"9611039279",,,,general,,,general,,,Siddhipur Primary Health Post,,85.3575193,27.6476735,POINT
"3125993107",,,,,,,,,,Sanjay Dental Clinic Pvt. Ltd.,dentist,85.3588114,27.6495322,POINT
"3877763907",,,,,,,,,,,pharmacy,85.3626254,27.7207303,POINT
"3877763448",,,,,,,centre,,,Kunpen Tibetan Medical Center,,85.3613933,27.7215507,POINT
"5267632006",,,,,,,,,,Doctor Sherab,doctors,85.3618068,27.7231191,POINT
"3877763912",,,,,,,,,,,pharmacy,85.3628692,27.722657,POINT
"4537134689",,,,,,,pharmacy,,,,pharmacy,85.3623085,27.7207064,POINT
"6119462586",,,,,,,,,,,doctors,85.3643459,27.7789056,POINT
"3486782058",,,,,,,,,,,pharmacy,85.3629075,27.7204414,POINT
"3486794824",,,,,,,,,,Mentseekhang Tibetan Medicine,clinic,85.3639093,27.7202533,POINT
"5068560173",,,हिमालय उपचार केन्द्र,,,,,,,हिमालय उपचार केन्द्र,hospital,85.3706839,27.7291945,POINT
"10177770002",,,,,,,clinic,,,,clinic,83.5131358,27.6242565,POINT
"10177769991",,,,,,,clinic,,,,clinic,83.5150326,27.6247873,POINT
"9800462495",,,,,,,,,,आधार्भुत स्वास्थ्य केन्द्र (वार्ड न -३),clinic,83.5593948,27.613945,POINT
"9800462499",,,,,,,,,,Sahari Swasthe Kendra,clinic,83.5656738,27.6228771,POINT
"9796948869",,,,,,,,,,अाधारभूत स्वास्थ्य सेवा केन्द्र,hospital,83.5889511,27.6196651,POINT
"9800462496",,,,,,,,,,केरवानी स्वास्थ्य चौकि,clinic,83.5685425,27.592823,POINT
"9800462491",,,,,,,,,,आधारभुर स्वास्थ्य केन्द्र( वार्ड न १),clinic,83.5745225,27.5788871,POINT
